timestamp,forecast_time,occupancy_now,occupancy_forecast_30min,occupancy_actual_30min_later,outdoor_temperature_C,scheduled_room_temperature_C,predictive_room_temperature_C,scheduled_hvac_enable,predictive_hvac_enable,scheduled_hvac_power_kW,predictive_hvac_power_kW,predictive_future_temp_no_hvac_C,predictive_future_temp_with_command_C,predictive_cooling_command_kW_thermal,scheduled_energy_interval_kWh,predictive_energy_interval_kWh,scheduled_energy_cumulative_kWh,predictive_energy_cumulative_kWh,scheduled_comfort_ok,predictive_comfort_ok
2024-09-22 16:20:00,2024-09-22 16:50:00,1.0,0.39890355026970287,0.0,25.0,25.040632964913748,25.040632964913748,0,0,0.0,0.0,25.017588975966333,25.017588975966333,0.0,0.0,0.0,0.0,0.0,True,True
2024-09-22 16:25:00,2024-09-22 16:55:00,1.0,0.5034596356918758,0.0,25.0,25.061913975966334,25.061913975966334,0,0,0.0,0.0,25.17684360499705,25.17684360499705,0.0,0.0,0.0,0.0,0.0,True,True
2024-09-22 16:30:00,2024-09-22 17:00:00,1.0,0.5840794609507635,0.0,25.0,25.082556556687344,25.082556556687344,0,0,0.0,0.0,25.17684360499705,25.17684360499705,0.0,0.0,0.0,0.0,0.0,True,True
2024-09-22 16:35:00,2024-09-22 17:05:00,1.0,0.5840794609507635,0.0,25.0,25.102579859986722,25.102579859986722,0,0,0.0,0.0,25.17684360499705,25.17684360499705,0.0,0.0,0.0,0.0,0.0,True,True
2024-09-22 16:40:00,2024-09-22 17:10:00,1.0,0.5840794609507635,0.0,25.0,25.12200246418712,25.12200246418712,0,0,0.0,0.0,25.17684360499705,25.17684360499705,0.0,0.0,0.0,0.0,0.0,True,True
2024-09-22 16:45:00,2024-09-22 17:15:00,0.0,0.3463564843735618,0.0,25.0,25.140842390261504,25.140842390261504,0,0,0.0,0.0,25.17684360499705,25.17684360499705,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 16:50:00,2024-09-22 17:20:00,0.0,0.25123478387618325,0.0,25.0,25.13661711855366,25.13661711855366,0,0,0.0,0.0,25.17684360499705,25.17684360499705,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 16:55:00,2024-09-22 17:25:00,0.0,0.15253674552443108,0.0,25.0,25.13251860499705,25.13251860499705,0,0,0.0,0.0,25.110384288094785,25.110384288094785,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 17:00:00,2024-09-22 17:30:00,0.0,0.05287621135055566,0.0,25.0,25.12854304684714,25.12854304684714,0,0,0.0,0.0,25.110384288094785,25.110384288094785,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 17:05:00,2024-09-22 17:35:00,0.0,0.05287621135055566,0.0,25.0,25.124686755441726,25.124686755441726,0,0,0.0,0.0,25.110384288094785,25.110384288094785,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 17:10:00,2024-09-22 17:40:00,0.0,0.05287621135055566,0.0,25.0,25.120946152778473,25.120946152778473,0,0,0.0,0.0,25.110384288094785,25.110384288094785,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 17:15:00,2024-09-22 17:45:00,0.0,0.05287621135055566,0.0,25.0,25.117317768195118,25.117317768195118,0,0,0.0,0.0,25.110384288094785,25.110384288094785,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 17:20:00,2024-09-22 17:50:00,0.0,0.05287621135055566,1.0,25.0,25.113798235149265,25.113798235149265,0,0,0.0,0.0,25.110384288094785,25.110384288094785,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 17:25:00,2024-09-22 17:55:00,0.0,0.05287621135055566,1.0,25.0,25.110384288094785,25.110384288094785,0,0,0.0,0.0,25.091947021766973,25.091947021766973,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 17:30:00,2024-09-22 18:00:00,0.0,0.04387288559421949,1.0,25.0,25.107072759451942,25.107072759451942,0,0,0.0,0.0,25.091947021766973,25.091947021766973,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 17:35:00,2024-09-22 18:05:00,0.0,0.04387288559421949,1.0,25.0,25.103860576668385,25.103860576668385,0,0,0.0,0.0,25.091947021766973,25.091947021766973,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 17:40:00,2024-09-22 18:10:00,0.0,0.04387288559421949,0.0,25.0,25.100744759368332,25.100744759368332,0,0,0.0,0.0,25.091947021766973,25.091947021766973,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 17:45:00,2024-09-22 18:15:00,0.0,0.04387288559421949,1.0,25.0,25.09772241658728,25.09772241658728,0,0,0.0,0.0,25.091947021766973,25.091947021766973,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 17:50:00,2024-09-22 18:20:00,1.0,0.2595876837410154,1.0,25.0,25.094790744089664,25.094790744089664,0,0,0.0,0.0,25.091947021766973,25.091947021766973,0.0,0.0,0.0,0.0,0.0,True,True
2024-09-22 17:55:00,2024-09-22 18:25:00,1.0,0.3642843134756129,1.0,25.0,25.114447021766974,25.114447021766974,0,0,0.0,0.0,25.145673641561267,25.145673641561267,0.0,0.0,0.0,0.0,0.0,True,True
2024-09-22 18:00:00,2024-09-22 18:30:00,1.0,0.4700660108628359,1.0,25.0,25.133513611113965,25.133513611113965,0,0,0.0,0.0,25.145673641561267,25.145673641561267,0.0,0.0,0.0,0.0,0.0,True,True
2024-09-22 18:05:00,2024-09-22 18:35:00,1.0,0.5740181489356561,1.0,25.0,25.152008202780546,25.152008202780546,0,0,0.0,0.0,25.145673641561267,25.145673641561267,0.0,0.0,0.0,0.0,0.0,True,True
2024-09-22 18:10:00,2024-09-22 18:40:00,0.0,0.3454634265936203,1.0,25.0,25.16994795669713,25.16994795669713,0,0,0.0,0.0,25.145673641561267,25.145673641561267,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 18:15:00,2024-09-22 18:45:00,1.0,0.4700660108628359,1.0,25.0,25.164849517996217,25.164849517996217,0,0,0.0,0.0,25.145673641561267,25.145673641561267,0.0,0.0,0.0,0.0,0.0,True,True
2024-09-22 18:20:00,2024-09-22 18:50:00,1.0,0.4700660108628359,1.0,25.0,25.18240403245633,25.18240403245633,0,0,0.0,0.0,25.145673641561267,25.145673641561267,0.0,0.0,0.0,0.0,0.0,True,True
