timestamp,occupancy_actual,occupancy_predicted,outdoor_temperature_C,scheduled_room_temperature_C,predictive_room_temperature_C,scheduled_hvac_enable,predictive_hvac_enable,scheduled_hvac_power_kW,predictive_hvac_power_kW,predictive_future_temp_no_hvac_C,predictive_future_temp_with_command_C,predictive_cooling_command_kW_thermal,scheduled_energy_interval_kWh,predictive_energy_interval_kWh,scheduled_energy_cumulative_kWh,predictive_energy_cumulative_kWh,scheduled_comfort_ok,predictive_comfort_ok
2024-09-29 21:55:00,0.0,0.0,25.0,25.02020646823197,25.02020646823197,0,0,0.0,0.0,25.017888641041257,25.017888641041257,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-29 22:00:00,0.0,0.0,25.0,25.01960027418501,25.01960027418501,0,0,0.0,0.0,25.017888641041257,25.017888641041257,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-29 22:05:00,0.0,0.0,25.0,25.01901226595946,25.01901226595946,0,0,0.0,0.0,25.017888641041257,25.017888641041257,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-29 22:10:00,0.0,0.0,25.0,25.018441897980676,25.018441897980676,0,0,0.0,0.0,25.017888641041257,25.017888641041257,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-29 22:15:00,0.0,0.0,25.0,25.017888641041257,25.017888641041257,0,0,0.0,0.0,25.014900737193596,25.014900737193596,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-29 22:20:00,0.0,0.0,25.0,25.01735198181002,25.01735198181002,0,0,0.0,0.0,25.014900737193596,25.014900737193596,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-29 22:25:00,0.0,0.0,25.0,25.016831422355718,25.016831422355718,0,0,0.0,0.0,25.014900737193596,25.014900737193596,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-29 22:30:00,0.0,0.0,25.0,25.01632647968505,25.01632647968505,0,0,0.0,0.0,25.014900737193596,25.014900737193596,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-29 22:35:00,0.0,0.0,25.0,25.0158366852945,25.0158366852945,0,0,0.0,0.0,25.014900737193596,25.014900737193596,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-29 22:40:00,0.0,0.0,25.0,25.015361584735665,25.015361584735665,0,0,0.0,0.0,25.014900737193596,25.014900737193596,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-29 22:45:00,0.0,0.0,25.0,25.014900737193596,25.014900737193596,0,0,0.0,0.0,25.01241189693507,25.01241189693507,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-29 22:50:00,0.0,0.0,25.0,25.01445371507779,25.01445371507779,0,0,0.0,0.0,25.01241189693507,25.01241189693507,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-29 22:55:00,0.0,0.0,25.0,25.014020103625455,25.014020103625455,0,0,0.0,0.0,25.01241189693507,25.01241189693507,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-29 23:00:00,0.0,0.0,25.0,25.01359950051669,25.01359950051669,0,0,0.0,0.0,25.01241189693507,25.01241189693507,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-29 23:05:00,0.0,0.0,25.0,25.01319151550119,25.01319151550119,0,0,0.0,0.0,25.01241189693507,25.01241189693507,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-29 23:10:00,0.0,0.0,25.0,25.012795770036156,25.012795770036156,0,0,0.0,0.0,25.01241189693507,25.01241189693507,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-29 23:15:00,0.0,0.0,25.0,25.01241189693507,25.01241189693507,0,0,0.0,0.0,25.01033876267498,25.01033876267498,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-29 23:20:00,0.0,0.0,25.0,25.01203954002702,25.01203954002702,0,0,0.0,0.0,25.01033876267498,25.01033876267498,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-29 23:25:00,0.0,0.0,25.0,25.01167835382621,25.01167835382621,0,0,0.0,0.0,25.01033876267498,25.01033876267498,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-29 23:30:00,0.0,0.0,25.0,25.01132800321142,25.01132800321142,0,0,0.0,0.0,25.01033876267498,25.01033876267498,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-29 23:35:00,0.0,0.0,25.0,25.01098816311508,25.01098816311508,0,0,0.0,0.0,25.01033876267498,25.01033876267498,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-29 23:40:00,0.0,0.0,25.0,25.01065851822163,25.01065851822163,0,0,0.0,0.0,25.01033876267498,25.01033876267498,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-29 23:45:00,0.0,0.0,25.0,25.01033876267498,25.01033876267498,0,0,0.0,0.0,25.008611899873863,25.008611899873863,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-29 23:50:00,0.0,0.0,25.0,25.01002859979473,25.01002859979473,0,0,0.0,0.0,25.008611899873863,25.008611899873863,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-29 23:55:00,0.0,0.0,25.0,25.009727741800887,25.009727741800887,0,0,0.0,0.0,25.008611899873863,25.008611899873863,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 00:00:00,0.0,0.0,25.0,25.00943590954686,25.00943590954686,0,0,0.0,0.0,25.008611899873863,25.008611899873863,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 00:05:00,0.0,0.0,25.0,25.009152832260455,25.009152832260455,0,0,0.0,0.0,25.008611899873863,25.008611899873863,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 00:10:00,0.0,0.0,25.0,25.008878247292643,25.008878247292643,0,0,0.0,0.0,25.008611899873863,25.008611899873863,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 00:15:00,0.0,0.0,25.0,25.008611899873863,25.008611899873863,0,0,0.0,0.0,25.00717347150418,25.00717347150418,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 00:20:00,0.0,0.0,25.0,25.008353542877646,25.008353542877646,0,0,0.0,0.0,25.00717347150418,25.00717347150418,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 00:25:00,0.0,0.0,25.0,25.008102936591317,25.008102936591317,0,0,0.0,0.0,25.00717347150418,25.00717347150418,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 00:30:00,0.0,0.0,25.0,25.007859848493577,25.007859848493577,0,0,0.0,0.0,25.00717347150418,25.00717347150418,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 00:35:00,0.0,0.0,25.0,25.00762405303877,25.00762405303877,0,0,0.0,0.0,25.00717347150418,25.00717347150418,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 00:40:00,0.0,0.0,25.0,25.007395331447608,25.007395331447608,0,0,0.0,0.0,25.00717347150418,25.00717347150418,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 00:45:00,0.0,0.0,25.0,25.00717347150418,25.00717347150418,0,0,0.0,0.0,25.005975300941138,25.005975300941138,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 00:50:00,0.0,0.0,25.0,25.006958267359057,25.006958267359057,0,0,0.0,0.0,25.005975300941138,25.005975300941138,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 00:55:00,0.0,0.0,25.0,25.006749519338285,25.006749519338285,0,0,0.0,0.0,25.005975300941138,25.005975300941138,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 01:00:00,0.0,0.0,25.0,25.006547033758135,25.006547033758135,0,0,0.0,0.0,25.005975300941138,25.005975300941138,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 01:05:00,0.0,0.0,25.0,25.00635062274539,25.00635062274539,0,0,0.0,0.0,25.005975300941138,25.005975300941138,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 01:10:00,0.0,0.0,25.0,25.006160104063028,25.006160104063028,0,0,0.0,0.0,25.005975300941138,25.005975300941138,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 01:15:00,0.0,0.0,25.0,25.005975300941138,25.005975300941138,0,0,0.0,0.0,25.004977258404995,25.004977258404995,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 01:20:00,0.0,0.0,25.0,25.005796041912905,25.005796041912905,0,0,0.0,0.0,25.004977258404995,25.004977258404995,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 01:25:00,1.0,0.0,25.0,25.00562216065552,25.00562216065552,0,0,0.0,0.0,25.004977258404995,25.004977258404995,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,True,True
2024-09-30 01:30:00,0.0,0.3356503410264963,25.0,25.027953495835852,25.027953495835852,0,0,0.0,0.0,25.004977258404995,25.004977258404995,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 01:35:00,0.0,0.3356503410264963,25.0,25.027114890960778,25.027114890960778,0,0,0.0,0.0,25.004977258404995,25.004977258404995,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 01:40:00,0.0,0.3356503410264963,25.0,25.026301444231954,25.026301444231954,0,0,0.0,0.0,25.004977258404995,25.004977258404995,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 01:45:00,0.0,0.0,25.0,25.025512400904997,25.025512400904997,0,0,0.0,0.0,25.021251115732387,25.021251115732387,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 01:50:00,0.0,0.0,25.0,25.024747028877847,25.024747028877847,0,0,0.0,0.0,25.021251115732387,25.021251115732387,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 01:55:00,0.0,0.0,25.0,25.02400461801151,25.02400461801151,0,0,0.0,0.0,25.021251115732387,25.021251115732387,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 02:00:00,0.0,4.5410211981067317e-05,25.0,25.023284479471165,25.023284479471165,0,0,0.0,0.0,25.021251115732387,25.021251115732387,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 02:05:00,0.0,4.5410211981067317e-05,25.0,25.02258594508703,25.02258594508703,0,0,0.0,0.0,25.021251115732387,25.021251115732387,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 02:10:00,0.0,4.5410211981067317e-05,25.0,25.02190836673442,25.02190836673442,0,0,0.0,0.0,25.021251115732387,25.021251115732387,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 02:15:00,0.0,4.5410211981067317e-05,25.0,25.021251115732387,25.021251115732387,0,0,0.0,0.0,25.017701584478587,25.017701584478587,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 02:20:00,0.0,4.5410211981067317e-05,25.0,25.020613582260417,25.020613582260417,0,0,0.0,0.0,25.017701584478587,25.017701584478587,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 02:25:00,0.0,4.5410211981067317e-05,25.0,25.019995174792605,25.019995174792605,0,0,0.0,0.0,25.017701584478587,25.017701584478587,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 02:30:00,0.0,4.5410211981067317e-05,25.0,25.019395319548828,25.019395319548828,0,0,0.0,0.0,25.017701584478587,25.017701584478587,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 02:35:00,0.0,4.5410211981067317e-05,25.0,25.018813459962363,25.018813459962363,0,0,0.0,0.0,25.017701584478587,25.017701584478587,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 02:40:00,0.0,4.5410211981067317e-05,25.0,25.01824905616349,25.01824905616349,0,0,0.0,0.0,25.017701584478587,25.017701584478587,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 02:45:00,0.0,4.5410211981067317e-05,25.0,25.017701584478587,25.017701584478587,0,0,0.0,0.0,25.014744924313547,25.014744924313547,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 02:50:00,0.0,4.5410211981067317e-05,25.0,25.017170536944228,25.017170536944228,0,0,0.0,0.0,25.014744924313547,25.014744924313547,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 02:55:00,0.0,4.5410211981067317e-05,25.0,25.0166554208359,25.0166554208359,0,0,0.0,0.0,25.014744924313547,25.014744924313547,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 03:00:00,0.0,0.0008357467131576146,25.0,25.01615575821082,25.01615575821082,0,0,0.0,0.0,25.014744924313547,25.014744924313547,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 03:05:00,0.0,0.0008357467131576146,25.0,25.015671085464497,25.015671085464497,0,0,0.0,0.0,25.014744924313547,25.014744924313547,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 03:10:00,0.0,0.0008357467131576146,25.0,25.015200952900564,25.015200952900564,0,0,0.0,0.0,25.014744924313547,25.014744924313547,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 03:15:00,0.0,0.0008357467131576146,25.0,25.014744924313547,25.014744924313547,0,0,0.0,0.0,25.01228210916798,25.01228210916798,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 03:20:00,0.0,0.0008357467131576146,25.0,25.01430257658414,25.01430257658414,0,0,0.0,0.0,25.01228210916798,25.01228210916798,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 03:25:00,0.0,0.0008357467131576146,25.0,25.013873499286614,25.013873499286614,0,0,0.0,0.0,25.01228210916798,25.01228210916798,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 03:30:00,0.0,0.0008357467131576146,25.0,25.013457294308015,25.013457294308015,0,0,0.0,0.0,25.01228210916798,25.01228210916798,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 03:35:00,0.0,0.0008357467131576146,25.0,25.013053575478775,25.013053575478775,0,0,0.0,0.0,25.01228210916798,25.01228210916798,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 03:40:00,0.0,0.0008357467131576146,25.0,25.012661968214413,25.012661968214413,0,0,0.0,0.0,25.01228210916798,25.01228210916798,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 03:45:00,0.0,0.0008357467131576146,25.0,25.01228210916798,25.01228210916798,0,0,0.0,0.0,25.010230653098407,25.010230653098407,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 03:50:00,0.0,0.0008357467131576146,25.0,25.011913645892943,25.011913645892943,0,0,0.0,0.0,25.010230653098407,25.010230653098407,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 03:55:00,0.0,0.0008357467131576146,25.0,25.011556236516153,25.011556236516153,0,0,0.0,0.0,25.010230653098407,25.010230653098407,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 04:00:00,0.0,0.0015298266047724662,25.0,25.01120954942067,25.01120954942067,0,0,0.0,0.0,25.010230653098407,25.010230653098407,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 04:05:00,0.0,0.0015298266047724662,25.0,25.01087326293805,25.01087326293805,0,0,0.0,0.0,25.010230653098407,25.010230653098407,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 04:10:00,0.0,0.0015298266047724662,25.0,25.010547065049906,25.010547065049906,0,0,0.0,0.0,25.010230653098407,25.010230653098407,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 04:15:00,0.0,0.0015298266047724662,25.0,25.010230653098407,25.010230653098407,0,0,0.0,0.0,25.00852184762312,25.00852184762312,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 04:20:00,0.0,0.0015298266047724662,25.0,25.009923733505456,25.009923733505456,0,0,0.0,0.0,25.00852184762312,25.00852184762312,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 04:25:00,0.0,0.0015298266047724662,25.0,25.009626021500292,25.009626021500292,0,0,0.0,0.0,25.00852184762312,25.00852184762312,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 04:30:00,0.0,0.0015298266047724662,25.0,25.009337240855285,25.009337240855285,0,0,0.0,0.0,25.00852184762312,25.00852184762312,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 04:35:00,0.0,0.0015298266047724662,25.0,25.009057123629628,25.009057123629628,0,0,0.0,0.0,25.00852184762312,25.00852184762312,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 04:40:00,0.0,0.0015298266047724662,25.0,25.00878540992074,25.00878540992074,0,0,0.0,0.0,25.00852184762312,25.00852184762312,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 04:45:00,0.0,0.0015298266047724662,25.0,25.00852184762312,25.00852184762312,0,0,0.0,0.0,25.00709846050033,25.00709846050033,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 04:50:00,0.0,0.0015298266047724662,25.0,25.008266192194426,25.008266192194426,0,0,0.0,0.0,25.00709846050033,25.00709846050033,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 04:55:00,0.0,0.0015298266047724662,25.0,25.008018206428595,25.008018206428595,0,0,0.0,0.0,25.00709846050033,25.00709846050033,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 05:00:00,0.0,0.002086403969150108,25.0,25.00777766023574,25.00777766023574,0,0,0.0,0.0,25.00709846050033,25.00709846050033,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 05:05:00,0.0,0.002086403969150108,25.0,25.007544330428665,25.007544330428665,0,0,0.0,0.0,25.00709846050033,25.00709846050033,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 05:10:00,0.0,0.002086403969150108,25.0,25.007318000515806,25.007318000515806,0,0,0.0,0.0,25.00709846050033,25.00709846050033,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 05:15:00,0.0,0.002086403969150108,25.0,25.00709846050033,25.00709846050033,0,0,0.0,0.0,25.00591281887487,25.00591281887487,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 05:20:00,0.0,0.002086403969150108,25.0,25.00688550668532,25.00688550668532,0,0,0.0,0.0,25.00591281887487,25.00591281887487,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 05:25:00,0.0,0.002086403969150108,25.0,25.00667894148476,25.00667894148476,0,0,0.0,0.0,25.00591281887487,25.00591281887487,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 05:30:00,0.0,0.002086403969150108,25.0,25.00647857324022,25.00647857324022,0,0,0.0,0.0,25.00591281887487,25.00591281887487,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 05:35:00,0.0,0.002086403969150108,25.0,25.006284216043014,25.006284216043014,0,0,0.0,0.0,25.00591281887487,25.00591281887487,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 05:40:00,0.0,0.002086403969150108,25.0,25.00609568956172,25.00609568956172,0,0,0.0,0.0,25.00591281887487,25.00591281887487,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 05:45:00,0.0,0.002086403969150108,25.0,25.00591281887487,25.00591281887487,0,0,0.0,0.0,25.00492521259298,25.00492521259298,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 05:50:00,0.0,0.002086403969150108,25.0,25.005735434308622,25.005735434308622,0,0,0.0,0.0,25.00492521259298,25.00492521259298,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 05:55:00,0.0,0.002086403969150108,25.0,25.005563371279365,25.005563371279365,0,0,0.0,0.0,25.00492521259298,25.00492521259298,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 06:00:00,0.0,0.002481322064476099,25.0,25.005396470140983,25.005396470140983,0,0,0.0,0.0,25.00492521259298,25.00492521259298,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 06:05:00,0.0,0.002481322064476099,25.0,25.005234576036752,25.005234576036752,0,0,0.0,0.0,25.00492521259298,25.00492521259298,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 06:10:00,0.0,0.002481322064476099,25.0,25.00507753875565,25.00507753875565,0,0,0.0,0.0,25.00492521259298,25.00492521259298,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 06:15:00,0.0,0.002481322064476099,25.0,25.00492521259298,25.00492521259298,0,0,0.0,0.0,25.004102564208278,25.004102564208278,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 06:20:00,0.0,0.002481322064476099,25.0,25.00477745621519,25.00477745621519,0,0,0.0,0.0,25.004102564208278,25.004102564208278,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 06:25:00,0.0,0.002481322064476099,25.0,25.004634132528736,25.004634132528736,0,0,0.0,0.0,25.004102564208278,25.004102564208278,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 06:30:00,0.0,0.002481322064476099,25.0,25.004495108552874,25.004495108552874,0,0,0.0,0.0,25.004102564208278,25.004102564208278,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 06:35:00,0.0,0.002481322064476099,25.0,25.004360255296287,25.004360255296287,0,0,0.0,0.0,25.004102564208278,25.004102564208278,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 06:40:00,0.0,0.002481322064476099,25.0,25.0042294476374,25.0042294476374,0,0,0.0,0.0,25.004102564208278,25.004102564208278,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 06:45:00,0.0,0.002481322064476099,25.0,25.004102564208278,25.004102564208278,0,0,0.0,0.0,25.00341732113392,25.00341732113392,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 06:50:00,0.0,0.002481322064476099,25.0,25.00397948728203,25.00397948728203,0,0,0.0,0.0,25.00341732113392,25.00341732113392,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 06:55:00,0.0,0.002481322064476099,25.0,25.00386010266357,25.00386010266357,0,0,0.0,0.0,25.00341732113392,25.00341732113392,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 07:00:00,0.0,0.002705469078860989,25.0,25.003744299583662,25.003744299583662,0,0,0.0,0.0,25.00341732113392,25.00341732113392,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 07:05:00,0.0,0.002705469078860989,25.0,25.003631970596153,25.003631970596153,0,0,0.0,0.0,25.00341732113392,25.00341732113392,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 07:10:00,0.0,0.002705469078860989,25.0,25.00352301147827,25.00352301147827,0,0,0.0,0.0,25.00341732113392,25.00341732113392,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 07:15:00,0.0,0.002705469078860989,25.0,25.00341732113392,25.00341732113392,0,0,0.0,0.0,25.002846532836404,25.002846532836404,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 07:20:00,0.0,0.002705469078860989,25.0,25.003314801499904,25.003314801499904,0,0,0.0,0.0,25.002846532836404,25.002846532836404,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 07:25:00,0.0,0.002705469078860989,25.0,25.003215357454906,25.003215357454906,0,0,0.0,0.0,25.002846532836404,25.002846532836404,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 07:30:00,0.0,0.002705469078860989,25.0,25.00311889673126,25.00311889673126,0,0,0.0,0.0,25.002846532836404,25.002846532836404,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 07:35:00,0.0,0.002705469078860989,25.0,25.00302532982932,25.00302532982932,0,0,0.0,0.0,25.002846532836404,25.002846532836404,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 07:40:00,0.0,0.002705469078860989,25.0,25.00293456993444,25.00293456993444,0,0,0.0,0.0,25.002846532836404,25.002846532836404,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 07:45:00,0.0,0.002705469078860989,25.0,25.002846532836404,25.002846532836404,0,0,0.0,0.0,25.002371082163833,25.002371082163833,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 07:50:00,0.0,0.002705469078860989,25.0,25.002761136851312,25.002761136851312,0,0,0.0,0.0,25.002371082163833,25.002371082163833,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 07:55:00,0.0,0.002705469078860989,25.0,25.00267830274577,25.00267830274577,0,0,0.0,0.0,25.002371082163833,25.002371082163833,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 08:00:00,0.0,0.00255309806452092,25.0,25.002597953663397,25.002597953663397,1,0,0.0,0.0,25.002371082163833,25.002371082163833,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 08:05:00,0.0,0.00255309806452092,25.0,25.002520015053495,25.002520015053495,1,0,0.0,0.0,25.002371082163833,25.002371082163833,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 08:10:00,0.0,0.00255309806452092,25.0,25.00244441460189,25.00244441460189,1,0,0.0,0.0,25.002371082163833,25.002371082163833,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 08:15:00,0.0,0.00255309806452092,25.0,25.002371082163833,25.002371082163833,1,0,0.0,0.0,25.00197504506386,25.00197504506386,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 08:20:00,0.0,0.00255309806452092,25.0,25.00229994969892,25.00229994969892,1,0,0.0,0.0,25.00197504506386,25.00197504506386,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 08:25:00,0.0,0.00255309806452092,25.0,25.002230951207952,25.002230951207952,1,0,0.0,0.0,25.00197504506386,25.00197504506386,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 08:30:00,0.0,0.00255309806452092,25.0,25.002164022671714,25.002164022671714,1,0,0.0,0.0,25.00197504506386,25.00197504506386,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 08:35:00,0.0,0.00255309806452092,25.0,25.00209910199156,25.00209910199156,1,0,0.0,0.0,25.00197504506386,25.00197504506386,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 08:40:00,0.0,0.00255309806452092,25.0,25.002036128931813,25.002036128931813,1,0,0.0,0.0,25.00197504506386,25.00197504506386,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
2024-09-30 08:45:00,0.0,0.00255309806452092,25.0,25.00197504506386,25.00197504506386,1,0,0.0,0.0,25.001645157246664,25.001645157246664,0.0,0.0,0.0,0.30195698695918277,0.16469106078147888,,
