timestamp,occupancy_now,occupancy_forecast_15min,outdoor_temperature_C,scheduled_room_temperature_C,predictive_room_temperature_C,scheduled_hvac_power_kW,predictive_hvac_power_kW,scheduled_energy_cumulative_kWh,predictive_energy_cumulative_kWh,scheduled_comfort_ok,predictive_comfort_ok,occupancy_actual_15min_later,forecast_time
2024-09-01 17:50:00,0.0,0.0355543924107912,27.0,26.936498232456184,26.53097483706924,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 18:05:00
2024-09-01 17:55:00,0.0,0.0355543924107912,27.0,26.938403285482497,26.545045591957162,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 18:10:00
2024-09-01 18:00:00,0.0,0.0355543924107912,27.0,26.940251186918022,26.558694224198447,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 18:15:00
2024-09-01 18:05:00,0.0,0.0355543924107912,27.0,26.94204365131048,26.571933397472495,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 18:20:00
2024-09-01 18:10:00,0.0,0.0355543924107912,27.0,26.94378234177117,26.58477539554832,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 18:25:00
2024-09-01 18:15:00,0.0,0.0355543924107912,27.0,26.945468871518035,26.59723213368187,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 18:30:00
2024-09-01 18:20:00,0.0,0.0355543924107912,27.0,26.947104805372494,26.609315169671415,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 18:35:00
2024-09-01 18:25:00,0.0,0.0355543924107912,27.0,26.948691661211317,26.62103571458127,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 18:40:00
2024-09-01 18:30:00,0.0,0.0355543924107912,27.0,26.950230911374977,26.632404643143833,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 18:45:00
2024-09-01 18:35:00,0.0,0.0355543924107912,27.0,26.951723984033727,26.643432503849517,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 18:50:00
2024-09-01 18:40:00,0.0,0.0355543924107912,27.0,26.953172264512716,26.654129528734032,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 18:55:00
2024-09-01 18:45:00,0.0,0.027470414545124305,27.0,26.954577096577335,26.66450564287201,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 19:00:00
2024-09-01 18:50:00,0.0,0.027470414545124305,27.0,26.955939783680016,26.674570473585852,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 19:05:00
2024-09-01 18:55:00,0.0,0.027470414545124305,27.0,26.957261590169615,26.684333359378275,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 19:10:00
2024-09-01 19:00:00,0.0,0.027470414545124305,27.0,26.958543742464528,26.693803358596927,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 19:15:00
2024-09-01 19:05:00,0.0,0.027470414545124305,27.0,26.95978743019059,26.702989257839018,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 19:20:00
2024-09-01 19:10:00,0.0,0.027470414545124305,27.0,26.960993807284872,26.711899580103847,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 19:25:00
